id,product_code,name,brand_id,unit_sale_price,category_id,supplier_id,pack_purchase_price,pack_sale_price,pack_size,unit_purchase_price,narcotics,barcode
262,PRD-00262,Pentothal Sod 500mg,8,68,1,3,1494,1700,25,59.76,0,PD00000262
263,PRD-00263,Polycose 350g Powder,8,315,1,3,289.8,315,1,289.8,0,PD00000263
264,PRD-00264,Pramet Fa Tab(25's),8,6.36,1,3,134.97,158.89,25,5.3988,0,PD00000264
265,PRD-00265,Promod Milk 275g,8,550.43,1,3,506.4,550.43,1,506.4,0,PD00000265
266,PRD-00266,Propofol 1/ 10mg,8,264,1,3,1188,1320,5,237.6,0,PD00000266
267,PRD-00267,Propofol 50mg Vail,8,677,1,3,618.68,677,1,618.68,0,PD00000267
268,PRD-00268,"Prothiaden 25mg Tab 100,s",8,2.36,1,3,200.38,235.75,100,2.0038,0,PD00000268
269,PRD-00269,"Prothiaden 75mg Tab 30,s",8,6.56,1,3,167.39,196.93,30,5.579666667,0,PD00000269
270,PRD-00270,"Protium 40mg Tab 14,s",8,90.77,1,3,1080.11,1270.72,14,77.15071429,0,PD00000270
271,PRD-00271,Pulmocare 250ml,8,131,1,3,120.52,131,1,120.52,0,PD00000271
272,PRD-00272,Rambuzid Tab,8,3.64,1,3,297.85,364.43,100,2.9785,0,PD00000272
273,PRD-00273,Rashnil Cream 20g,8,54.5,1,3,46.32,54.5,1,46.32,0,PD00000273
274,PRD-00274,Rashnil Cream 50gm,8,178,1,3,151.3,178,1,151.3,0,PD00000274
275,PRD-00275,Reductil 10mg Cap(abbott),8,59.64,1,3,709.75,835,14,50.69642857,0,PD00000275
276,PRD-00276,Reductil 15mg Cap(abbott),8,66.79,1,3,794,935,14,56.71428571,0,PD00000276
277,PRD-00277,Ribufen Gel,8,61.72,1,3,52.46,61.72,1,52.46,0,PD00000277
278,PRD-00278,Rifampicin 600mg Tab,8,8.37,1,3,724.56,837.42,100,7.2456,0,PD00000278
279,PRD-00279,Rondec C 120ml Syp,8,166.35,1,3,141.39,166.35,1,141.39,0,PD00000279
280,PRD-00280,Rondec D Oral Drops 10ml,8,15.21,1,3,12.93,15.21,1,12.93,0,PD00000280
281,PRD-00281,Rondec Tr Tab,8,2.22,1,3,182.94,221.68,100,1.8294,0,PD00000281
282,PRD-00282,Ruvastat 10mg Tab,8,20.71,1,3,176.01,207.07,10,17.601,0,PD00000282
283,PRD-00283,Ruvastat 20mg Tab,8,32,1,3,272,320,10,27.2,0,PD00000283
284,PRD-00284,Ruvastat 5mg Tab,8,12.17,1,3,103.45,121.7,10,10.345,0,PD00000284
285,PRD-00285,Selsun Blue 200ml (moisturizing),8,341.83,1,3,307.96,341.83,1,307.96,0,PD00000285
286,PRD-00286,Selsun Shampoo 60ml,8,196.55,1,3,176.55,196.55,1,176.55,0,PD00000286
287,PRD-00287,Sensimil 125gm,8,165,1,3,151,165,1,151,0,PD00000287
288,PRD-00288,Sensimil 375g,8,392,1,3,360.64,392,1,360.64,0,PD00000288
289,PRD-00289,Sensimil Sachet,8,26.4,1,3,121.44,132,5,24.288,0,PD00000289
290,PRD-00290,"Serc 16mg Tab 30,s",8,26.83,1,3,684.25,805,30,22.80833333,0,PD00000290
291,PRD-00291,"Serc 24mg Tab 30,s",8,28.98,1,3,738.99,869.4,30,24.633,0,PD00000291
292,PRD-00292,"Serc 8mg Tab 30,s",8,16.17,1,3,412.25,485,30,13.74166667,0,PD00000292
293,PRD-00293,Silliver 120ml Syp,8,149.13,1,3,126.76,149.13,1,126.76,0,PD00000293
294,PRD-00294,Silliver 200mg Tab 30's,8,403.86,1,3,343.28,403.86,1,343.28,0,PD00000294
295,PRD-00295,Somogel 20gm Cream,8,104.32,1,3,88.67,104.32,1,88.67,0,PD00000295
296,PRD-00296,Sparaxin 100mg Tab(abbott),8,67.8,1,3,576.3,678.01,10,57.63,0,PD00000296
297,PRD-00297,Sterile Water 10ml,8,4.25,1,3,90.31,106.25,25,3.6124,0,PD00000297
298,PRD-00298,Suplena 8fl Oz,8,159,1,3,147.41,159,1,147.41,0,PD00000298
299,PRD-00299,Surbex 120ml Syp,8,131.36,1,3,111.65,131.36,1,111.65,0,PD00000299
300,PRD-00300,"Surbex T Tab 30,s",8,168.35,1,3,143.1,168.35,1,143.1,0,PD00000300
301,PRD-00301,"Surbex Z Tab 30,s",8,352.84,1,3,299.91,352.84,1,299.91,0,PD00000301
302,PRD-00302,"Surbex Z Tab 60,s",8,681,1,3,578.85,681,1,578.85,0,PD00000302
303,PRD-00303,Survanta 8ml Vial,8,29150,1,3,26232.38,29150,1,26232.38,0,PD00000303
304,PRD-00304,Tarka Tab,8,31.5,1,3,267.75,315,10,26.775,0,PD00000304
305,PRD-00305,Theograd 350mg Tab,8,2.61,1,3,221.56,260.66,100,2.2156,0,PD00000305
306,PRD-00306,Thyronorm 100mcg Tab 100s,8,332.5,1,3,282.63,332.5,1,282.63,0,PD00000306
307,PRD-00307,"Thyronorm 125mcg Tab 100,s",8,367.28,1,3,312.18,367.28,1,312.18,0,PD00000307
308,PRD-00308,Thyronorm 25mcg Tab 100s,8,199.94,1,3,169.95,199.94,1,169.95,0,PD00000308
309,PRD-00309,Thyronorm 50mcg Tab 100s,8,232.53,1,3,197.65,232.53,1,197.65,0,PD00000309
310,PRD-00310,"Thyronorm 75mcg 100,s",8,249.92,1,3,212.43,249.92,1,212.43,0,PD00000310
311,PRD-00311,Trividox 3ml Inj,8,11.4,1,3,242.25,285,25,9.69,0,PD00000311
312,PRD-00312,Tronolane Cream 20g,8,85.1,1,3,72.34,85.1,1,72.34,0,PD00000312
313,PRD-00313,Tucana 100mg Susp,8,259.92,1,3,220.93,259.92,1,220.93,0,PD00000313
314,PRD-00314,Urixin 400mg Tab,8,14.39,1,3,1222.98,1438.8,100,12.2298,0,PD00000314
315,PRD-00315,Vancomycin 1gm Inj (abbott),8,1331.73,1,3,1131.97,1331.73,1,1131.97,0,PD00000315
316,PRD-00316,Vancomycin 500mg Inj (abbott),8,743.36,1,3,631.86,743.36,1,631.86,0,PD00000316
317,PRD-00317,Vidaylin Drop 10ml,8,52.17,1,3,44.35,52.17,1,44.35,0,PD00000317
318,PRD-00318,Vidaylin L Syp (120ml),8,227.82,1,3,193.65,227.82,1,193.65,0,PD00000318
319,PRD-00319,Vidaylin M Syp (120ml),8,100.62,1,3,85.53,100.62,1,85.53,0,PD00000319
320,PRD-00320,Vidaylin Syp Plain (120ml),8,111.97,1,3,95.17,111.97,1,95.17,0,PD00000320
321,PRD-00321,"Vidaylin T Tab 30,s",8,198.53,1,3,168.75,198.53,1,168.75,0,PD00000321
322,PRD-00322,Vital Powder,8,115,1,3,634.8,690,6,105.8,0,PD00000322
323,PRD-00323,Xceed Meter,8,2875,1,3,2500,2875,1,2500,0,PD00000323
324,PRD-00324,"Xceed Strips 50""s",8,1300,1,3,1150,1300,1,1150,0,PD00000324
325,PRD-00325,Aeva Pearls,9,4.67,1,1,238,280,60,3.966666667,0,PD00000325
326,PRD-00326,Bactipime 500mg Inj,9,300,1,1,255,300,1,255,0,PD00000326
327,PRD-00327,Calciu Fort Tab,9,26.63,1,1,679.15,799,30,22.63833333,0,PD00000327
328,PRD-00328,Calrino Tab,9,13,1,1,331.5,390,30,11.05,0,PD00000328
329,PRD-00329,Evum Cap,9,13,1,1,351,390,30,11.7,0,PD00000329
330,PRD-00330,Feroglobin Syp,9,1200,1,4,1080,1200,1,1080,0,PD00000330
331,PRD-00331,Gynie L Plus Vaginal Cap(7's),9,450,1,1,382.5,450,1,382.5,0,PD00000331
332,PRD-00332,Revofer Inj,9,255,1,1,1083.75,1275,5,216.75,0,PD00000332
333,PRD-00333,Spergene Cap,9,25,1,1,637.5,750,30,21.25,0,PD00000333
334,PRD-00334,Acetite 120ml Syp,10,150,1,1,127.5,150,1,127.5,0,PD00000334
335,PRD-00335,Artobin Tab,10,50,1,1,255,300,6,42.5,0,PD00000335
336,PRD-00336,Betabest Tab,10,8.75,1,1,148.78,175,20,7.439,0,PD00000336
337,PRD-00337,Boost 120ml Syp,10,275,1,1,233.75,275,1,233.75,0,PD00000337
338,PRD-00338,Cementra Tab (multi Vit),10,20,1,1,510,600,30,17,0,PD00000338
339,PRD-00339,Holtar 1ml Inj,10,134,1,5,113.9,134,1,113.9,0,PD00000339
340,PRD-00340,Kode Tab,10,12,1,1,306,360,30,10.2,0,PD00000340
341,PRD-00341,Koface Syp,10,120,1,1,102,120,1,102,0,PD00000341
342,PRD-00342,Kraft Schts,10,50,1,1,425,500,10,42.5,0,PD00000342
343,PRD-00343,Livinor 150ml Syp,10,175,1,1,148.75,175,1,148.75,0,PD00000343
344,PRD-00344,Mum Milk 200gm,10,380,1,1,352.5,380,1,352.5,0,PD00000344
345,PRD-00345,Neuro Fast 240ml Syp,10,425,1,1,361.25,425,1,361.25,0,PD00000345
346,PRD-00346,Neuro Spirit 30ml Syp,10,1200,1,1,1020,1200,1,1020,0,PD00000346
347,PRD-00347,Spade Spray,10,590,1,1,501.5,590,1,501.5,0,PD00000347
348,PRD-00348,Aflox 250mg Cap,11,5,1,1,102,120,24,4.25,0,PD00000348
349,PRD-00349,Jawaz 1g Inj,11,250,1,1,212.5,250,1,212.5,0,PD00000349
350,PRD-00350,Jawaz 250mg Inj,11,80,1,1,68,80,1,68,0,PD00000350
351,PRD-00351,Jawaz 500mg Inj,11,135,1,1,114.75,135,1,114.75,0,PD00000351
352,PRD-00352,Lipidof 67 Cap,11,10,1,1,255,300,30,8.5,0,PD00000352
353,PRD-00353,Taczem  Oint 5gm,11,150,1,1,127.5,150,1,127.5,0,PD00000353
354,PRD-00354,Emetistop Tab,12,18.75,1,6,318.75,375,20,15.9375,0,PD00000354
355,PRD-00355,Ada Cef 125mg Suspension,13,49,1,7,41.65,49,1,41.65,0,PD00000355
356,PRD-00356,Ada Cef 250mg Suspension,13,79,1,7,67.15,79,1,67.15,0,PD00000356
357,PRD-00357,"Adablizer 10mg Tab (30,s)",13,21.29,1,7,542.95,638.8,30,18.09833333,0,PD00000357
358,PRD-00358,"Adablizer 15mg Tab (30,s)",13,21.29,1,7,542.32,638.77,30,18.07733333,0,PD00000358
359,PRD-00359,Adacip 250mg Tab,13,7.5,1,7,65,75,10,6.5,0,PD00000359
360,PRD-00360,Adacip 500mg Tab,13,14.9,1,7,120,149,10,12,0,PD00000360
361,PRD-00361,Allos 10mg Tablets,13,2.7,1,7,22.95,27,10,2.295,0,PD00000361
362,PRD-00362,Allos 60ml Oral Solution,13,25,1,7,21.25,25,1,21.25,0,PD00000362
363,PRD-00363,Benzirin Tab,13,2.75,1,7,54.45,82.5,30,1.815,0,PD00000363
364,PRD-00364,Cebe S (c.b.s.) Tab,13,9.5,1,7,161.5,190,20,8.075,0,PD00000364
365,PRD-00365,Cisallium 10mg Tab,13,6,1,7,51,60,10,5.1,0,PD00000365
366,PRD-00366,Cisallium Suspension,13,41,1,7,34.85,41,1,34.85,0,PD00000366
367,PRD-00367,"Deprel 100mg Tab 30,s",13,18.53,1,7,472.5,555.88,30,15.75,0,PD00000367
368,PRD-00368,"Deprel 50mg Tab 30,s",13,12.63,1,7,322.04,378.85,30,10.73466667,0,PD00000368
369,PRD-00369,Deprel 5ml Inj,13,24.2,1,7,102.85,121,5,20.57,0,PD00000369
370,PRD-00370,Dolor 60ml Syp,13,13.35,1,7,11.35,13.35,1,11.35,0,PD00000370
371,PRD-00371,Dolor Ds 60ml Syp,13,25.17,1,7,21.39,25.17,1,21.39,0,PD00000371
372,PRD-00372,Dolor Ds Tab,13,1.87,1,7,136,187.2,100,1.36,0,PD00000372
373,PRD-00373,Dolor Tab,13,0.94,1,7,346.5,561.6,600,0.5775,0,PD00000373
374,PRD-00374,"Dosik 1.5mg Tab 50,s",13,2.04,1,7,86.9,102.24,50,1.738,0,PD00000374
375,PRD-00375,"Dosik 10mg Tab 50,s",13,3.14,1,7,133.45,157,50,2.669,0,PD00000375
376,PRD-00376,"Dosik 5mg Tab 100,s",13,1.92,1,7,163.47,192.32,100,1.6347,0,PD00000376
377,PRD-00377,Dosik Liquid 60ml,13,65,1,7,55.25,65,1,55.25,0,PD00000377
378,PRD-00378,Dubac Ds 50ml Syp,13,24.49,1,7,20.81,24.49,1,20.81,0,PD00000378
379,PRD-00379,Dubac Ds Tab,13,3.1,1,7,263.3,309.76,100,2.633,0,PD00000379
380,PRD-00380,Dubac Tab,13,1.71,1,7,290.69,341.99,200,1.45345,0,PD00000380
381,PRD-00381,Enobact Tab,13,28.05,1,7,374,561,20,18.7,0,PD00000381
382,PRD-00382,Entrozol 60ml Syp,13,11,1,7,9.35,11,1,9.35,0,PD00000382
383,PRD-00383,Entrozol Tab,13,0.37,1,7,62.65,73.7,200,0.31325,0,PD00000383
384,PRD-00384,Enzar Tab,13,2.86,1,7,48.62,57.2,20,2.431,0,PD00000384
385,PRD-00385,Enzyme 120ml Syp,13,24.64,1,7,20.94,24.64,1,20.94,0,PD00000385
386,PRD-00386,Epicar 200mg Tablets,13,2.36,1,7,100.3,118,50,2.006,0,PD00000386
387,PRD-00387,Epicar Syp,13,45,1,7,38.25,45,1,38.25,0,PD00000387
388,PRD-00388,Epitoin 100mg Tab,13,0.57,1,7,48.5,57.06,100,0.485,0,PD00000388
389,PRD-00389,Epiton 120ml Syp(phenytoin),13,58,1,7,49.3,58,1,49.3,0,PD00000389
390,PRD-00390,Estezene 1mg Tab,13,0.64,1,7,54.4,64,100,0.544,0,PD00000390
391,PRD-00391,Estezne 5mg Tab,13,8,1,7,680,800,100,6.8,0,PD00000391
392,PRD-00392,Fenseptyl Cap,13,5.06,1,7,129.03,151.8,30,4.301,0,PD00000392
393,PRD-00393,Frusemide Tab,13,0.76,1,7,322.58,379.5,500,0.64516,0,PD00000393
394,PRD-00394,Fsfa Cap,13,0.34,1,7,289.85,341,1000,0.28985,0,PD00000394
395,PRD-00395,Hapicit 20mg Tab,13,18.8,1,7,159.8,188,10,15.98,0,PD00000395
396,PRD-00396,Hapicit E 10mg Tab,13,19,1,7,161.5,190,10,16.15,0,PD00000396
397,PRD-00397,Kempro 5mg Tab,13,5.15,1,7,437.75,515,100,4.3775,0,PD00000397
398,PRD-00398,Komkold Elixir 60ml,13,15.4,1,7,13.09,15.4,1,13.09,0,PD00000398
399,PRD-00399,Komkold Tab,13,0.94,1,7,158.95,187,200,0.79475,0,PD00000399
400,PRD-00400,Kumplat 75mg Tab(adamjee),13,8,1,7,68,80,10,6.8,0,PD00000400
401,PRD-00401,"Lanzapin F 6/25mg (14,s)",13,24.62,1,7,293,344.7,14,20.92857143,0,PD00000401
402,PRD-00402,Lentil 2mg Tablets,13,7.8,1,7,66.3,78,10,6.63,0,PD00000402
403,PRD-00403,Mesazine Enema 60ml,13,253,1,7,215.05,253,1,215.05,0,PD00000403
404,PRD-00404,Mesazine Tab,13,10.67,1,7,272,320,30,9.066666667,0,PD00000404
405,PRD-00405,"Neurolith Sr Tab 100,s",13,19.13,1,7,1626.05,1913,100,16.2605,0,PD00000405
406,PRD-00406,Neurotol 120ml Syp,13,36.61,1,7,31.12,36.61,1,31.12,0,PD00000406
407,PRD-00407,Neurotol 250ml Syp,13,66,1,7,56.1,66,1,56.1,0,PD00000407
408,PRD-00408,Perilium 10mg Tab,13,3.32,1,7,123.76,166,50,2.4752,0,PD00000408
409,PRD-00409,Perilium 120ml Syp,13,52,1,7,44.2,52,1,44.2,0,PD00000409
410,PRD-00410,Perilium 60ml Suspension,13,27.56,1,7,23.5,27.56,1,23.5,0,PD00000410
411,PRD-00411,"Pinix 0.5mg Tab 30,s",13,7.67,1,7,200,230,30,6.666666667,0,PD00000411
412,PRD-00412,Raxil Cr 12.5mg Tab,13,14.67,1,7,374,440,30,12.46666667,0,PD00000412
413,PRD-00413,Raxil Cr 25mg Tab,13,24.5,1,7,624.75,735,30,20.825,0,PD00000413
414,PRD-00414,Raxil Cr 37.5mg Tab,13,33,1,7,280.5,330,10,28.05,0,PD00000414
415,PRD-00415,Remedil 150mg Cap,13,2.29,1,7,58.43,68.75,30,1.947666667,0,PD00000415
416,PRD-00416,Remedil 2% 60ml Syp,13,30.67,1,7,26.07,30.67,1,26.07,0,PD00000416
417,PRD-00417,Remedil 300mg Cap,13,4.3,1,7,109.62,128.95,30,3.654,0,PD00000417
418,PRD-00418,Remedil 450mg Tab,13,6.45,1,7,164.42,193.44,30,5.480666667,0,PD00000418
419,PRD-00419,"Risp 1mg Tab 18,s",13,19.72,1,7,301.75,355,18,16.76388889,0,PD00000419
420,PRD-00420,"Risp 2mg Tab 12,s",13,36.58,1,7,373.15,439,12,31.09583333,0,PD00000420
421,PRD-00421,"Risp 3mg Tab 6,s",13,52.83,1,7,269.45,317,6,44.90833333,0,PD00000421
422,PRD-00422,"Risp 4mg Tab 10,s",13,60.6,1,7,515.1,606,10,51.51,0,PD00000422
423,PRD-00423,Risp Oral Solution 30ml,13,547,1,7,464.95,547,1,464.95,0,PD00000423
424,PRD-00424,Sedonil 1.5mg Tab,13,2.77,1,7,70.55,83,30,2.351666667,0,PD00000424
425,PRD-00425,Sedonil 3mg Tab,13,3.93,1,7,100.3,118,30,3.343333333,0,PD00000425
426,PRD-00426,Sophilax Drops 15ml,13,24.75,1,7,21.04,24.75,1,21.04,0,PD00000426
427,PRD-00427,Topiro 25mg Tab,13,15,1,7,765,900,60,12.75,0,PD00000427
428,PRD-00428,Topiro 50mg Tab (adamjee),13,12,1,7,612,720,60,10.2,0,PD00000428
429,PRD-00429,Tovir 0.5mg Tab,13,6.98,1,7,177.97,209.38,30,5.932333333,0,PD00000429
430,PRD-00430,Tovir 2mg Tab,13,7.99,1,7,203.74,239.69,30,6.791333333,0,PD00000430
431,PRD-00431,Uriben 60ml Syp,13,33.73,1,7,28.67,33.73,1,28.67,0,PD00000431
432,PRD-00432,Uriben Tab,13,4.15,1,7,102.85,124.63,30,3.428333333,0,PD00000432
433,PRD-00433,Vermin 30ml Susp,13,29.7,1,7,25.25,29.7,1,25.25,0,PD00000433
434,PRD-00434,Vermin Tab,13,3.46,1,7,88.15,103.65,30,2.938333333,0,PD00000434
435,PRD-00435,Zaprol 20mg Cap,13,8.57,1,7,102,120,14,7.285714286,0,PD00000435
436,PRD-00436,Zaprole Cap,13,8.57,1,7,102,120,14,7.285714286,0,PD00000436
437,PRD-00437,"Zolp 10mg Tab 20,s",13,30.24,1,7,514,604.71,20,25.7,0,PD00000437
438,PRD-00438,Cal D 120ml Syp,14,100,1,1,85,100,1,85,0,PD00000438
439,PRD-00439,Cal D Drop 10ml,14,169,1,1,143.65,169,1,143.65,0,PD00000439
440,PRD-00440,Citra K Tab,14,27.5,1,1,467.5,550,20,23.375,0,PD00000440
441,PRD-00441,Czm V Tab,14,23,1,1,586.5,690,30,19.55,0,PD00000441
442,PRD-00442,D Life 15ml Drops,14,280,1,1,238,280,1,238,0,PD00000442
443,PRD-00443,Femalter Chewable Tab,14,9,1,1,153,180,20,7.65,0,PD00000443
444,PRD-00444,Kamzen 40mg Tab,14,12.5,1,1,212.5,250,20,10.625,0,PD00000444
445,PRD-00445,Koljent D Drop 10ml,14,280,1,1,238,280,1,238,0,PD00000445
446,PRD-00446,Micyst Sachet,14,52.5,1,1,446.25,525,10,44.625,0,PD00000446
447,PRD-00447,Mycal Eff Tab,14,12.2,1,1,103.7,122,10,10.37,0,PD00000447
448,PRD-00448,Orbit Plus 120ml Syp,14,150,1,1,127.5,150,1,127.5,0,PD00000448
449,PRD-00449,Pro Tiz Scht,14,35,1,1,297.5,350,10,29.75,0,PD00000449
450,PRD-00450,Projent 100mg Tab,14,39.67,1,1,1011.5,1190,30,33.71666667,0,PD00000450
451,PRD-00451,Sentia 120ml Mouth Wash,14,160,1,1,136,160,1,136,0,PD00000451
452,PRD-00452,Veetalux 120ml Syp,14,95,1,1,80.75,95,1,80.75,0,PD00000452
453,PRD-00453,Veetalux Tab,14,9.33,1,1,238,280,30,7.933333333,0,PD00000453
454,PRD-00454,Xylit D Tab,14,12.5,1,1,212.5,250,20,10.625,0,PD00000454
455,PRD-00455,Negabact 200mg Tab,15,28.7,1,1,258.3,287,10,25.83,0,PD00000455
456,PRD-00456,Paumin 20mg Tab,15,10.93,1,1,240,327.8,30,8,0,PD00000456
457,PRD-00457,Penimadol 100mg Inj (10's),15,36.3,1,1,326.7,363,10,32.67,0,PD00000457
458,PRD-00458,Penimadol 100mg Inj (1's),15,36.3,1,1,32.67,36.3,1,32.67,0,PD00000458
459,PRD-00459,De Mal Acne 30gm Cream,16,215,1,1,193.5,215,1,193.5,0,PD00000459
460,PRD-00460,De Mal Acne Soap,16,140,1,1,126,140,1,126,0,PD00000460
461,PRD-00461,De Mal Anti Aging Cream,16,495,1,1,445.5,495,1,445.5,0,PD00000461
462,PRD-00462,De Mal Clinic Soap,16,140,1,1,126,140,1,126,0,PD00000462
463,PRD-00463,De Mal Cracks Cream,16,125,1,1,112.5,125,1,112.5,0,PD00000463
464,PRD-00464,De Mal Dermcool 100ml,16,95,1,1,85.5,95,1,85.5,0,PD00000464
465,PRD-00465,De Mal Face Wash 175ml,16,325,1,1,292.5,325,1,292.5,0,PD00000465
466,PRD-00466,De Mal Fade Out Cream,16,435,1,1,391.5,435,1,391.5,0,PD00000466
467,PRD-00467,De Mal Fort Lotion 20ml,16,260,1,1,234,260,1,234,0,PD00000467
468,PRD-00468,De Mal Hair Tonic,16,350,1,1,315,350,1,315,0,PD00000468
469,PRD-00469,De Mal Lotion,16,205,1,1,184.5,205,1,184.5,0,PD00000469
470,PRD-00470,De Mal Lubriderm 30gm,16,175,1,1,157.5,175,1,157.5,0,PD00000470
471,PRD-00471,De Mal Milk 175ml  Lot,16,255,1,1,229.5,255,1,229.5,0,PD00000471
472,PRD-00472,De Mal Scalp 100ml Gel,16,285,1,1,256.5,285,1,256.5,0,PD00000472
473,PRD-00473,De Mal Shampoo 175ml,16,280,1,1,252,280,1,252,0,PD00000473
474,PRD-00474,De Mal Soft Bar,16,140,1,1,126,140,1,126,0,PD00000474
475,PRD-00475,De Mal Sunblock Spf60,16,275,1,1,247.5,275,1,247.5,0,PD00000475
476,PRD-00476,Kefabol Cap,17,6.5,1,1,111,130,20,5.55,0,PD00000476
477,PRD-00477,Adevit Tab,18,13,1,1,221,260,20,11.05,0,PD00000477
478,PRD-00478,Aptisant Tab,18,18,1,1,153,180,10,15.3,0,PD00000478
479,PRD-00479,Bexicam 20mg Tab,18,8.75,1,1,148.75,175,20,7.4375,0,PD00000479
480,PRD-00480,Cefixma 100mg Syp,18,155,1,1,131.75,155,1,131.75,0,PD00000480
481,PRD-00481,Cefixma 400mg Cap,18,56,1,1,238,280,5,47.6,0,PD00000481
482,PRD-00482,Cefixma Ds Syp,18,195,1,1,165.75,195,1,165.75,0,PD00000482
483,PRD-00483,Cipron 250mg Tab,18,13,1,1,110.5,130,10,11.05,0,PD00000483
484,PRD-00484,Cipron 500mg Tab,18,21.5,1,1,182.75,215,10,18.275,0,PD00000484
485,PRD-00485,Clariadvan 250mg Tab,18,24,1,1,204,240,10,20.4,0,PD00000485
486,PRD-00486,Eso Advan 20mg Cap,18,8.5,1,1,101.15,119,14,7.225,0,PD00000486
487,PRD-00487,Eso Advan 40mg Cap,18,14.14,1,1,168.3,198,14,12.02142857,0,PD00000487
488,PRD-00488,Flucoadvan 150mg Cap,18,138,1,1,117.3,138,1,117.3,0,PD00000488
489,PRD-00489,Fmc Tab,18,22.5,1,1,382,450,20,19.1,0,PD00000489
490,PRD-00490,Hippo Syp,18,198,1,1,168,198,1,168,0,PD00000490
491,PRD-00491,Kix Tab,18,70,1,1,595,700,10,59.5,0,PD00000491
492,PRD-00492,Luzy Tablet,18,10,1,8,630,1000,100,6.3,0,PD00000492
493,PRD-00493,Metromoxy Tab,18,95,1,1,403.75,475,5,80.75,0,PD00000493
494,PRD-00494,P Cof 120ml Syp,18,160,1,1,136,160,1,136,0,PD00000494
495,PRD-00495,Pantoadvan 40mg Cap,18,17,1,1,202.3,238,14,14.45,0,PD00000495
496,PRD-00496,Protak 25mg Tab,18,7.5,1,1,127.5,150,20,6.375,0,PD00000496
497,PRD-00497,Protak 50mg Tab,18,10,1,1,170,200,20,8.5,0,PD00000497
498,PRD-00498,Rocmax 1gm Iv Inj,18,250,1,1,212.5,250,1,212.5,0,PD00000498
499,PRD-00499,Rocmax 250mg Im Inj,18,95,1,1,80.75,95,1,80.75,0,PD00000499
500,PRD-00500,Rocmax 250mg Iv Inj,18,95,1,1,80.75,95,1,80.75,0,PD00000500
501,PRD-00501,Rocmax 500mg Im Inj,18,150,1,1,127.5,150,1,127.5,0,PD00000501
502,PRD-00502,Rocmax 500mg Iv Inj,18,150,1,1,127.5,150,1,127.5,0,PD00000502
503,PRD-00503,Tril P Tab,18,10,1,1,48,100,10,4.8,0,PD00000503
504,PRD-00504,W Kix Tab,18,23.33,1,1,595,700,30,19.83333333,0,PD00000504
505,PRD-00505,Iro H 120ml Syp,19,155,1,1,131.75,155,1,131.75,0,PD00000505
506,PRD-00506,Iro H Tab,19,9.25,1,1,157.25,185,20,7.8625,0,PD00000506
507,PRD-00507,"Bilazest 20mg Tab (10,s)",20,32,1,9,272,320,10,27.2,0,PD00000507
508,PRD-00508,Calfina Cr Tab,20,19.18,1,9,163,191.76,10,16.3,0,PD00000508
509,PRD-00509,Calfina Inj,20,37.33,1,9,158.66,186.66,5,31.732,0,PD00000509
510,PRD-00510,Glyzia  100mg  Tab,20,515,1,9,437.75,515,1,437.75,0,PD00000510
511,PRD-00511,Glyzia  50mg  Tab,20,300,1,9,255,300,1,255,0,PD00000511
512,PRD-00512,Glyzia 50mg Tab,20,300,1,9,255,300,1,255,0,PD00000512
513,PRD-00513,Glyziamet  50/1000 Tab,20,310,1,9,263.5,310,1,263.5,0,PD00000513
514,PRD-00514,Imuzer Sachet (vit C+zinc),20,15,1,9,392.3,449.99,30,13.07666667,0,PD00000514
515,PRD-00515,"Macushield Softgel 15,s",20,1053,1,9,937,1053,1,937,0,PD00000515
516,PRD-00516,Peri Dots Softgel,20,17,1,9,411.39,510,30,13.713,0,PD00000516
517,PRD-00517,Rigix Drop (15ml),20,126.2,1,9,107.27,126.2,1,107.27,0,PD00000517
518,PRD-00518,Cucca Spray,21,185,1,1,234,185,1,234,0,PD00000518
519,PRD-00519,Cef  So 250mg Ing,22,60,1,1,54,60,1,54,0,PD00000519
520,PRD-00520,Cef So 1g Ing,22,240,1,1,216,240,1,216,0,PD00000520
521,PRD-00521,Cef So 500mg Ing,22,100,1,1,90,100,1,90,0,PD00000521
522,PRD-00522,Ain Bone 120ml Syp,23,130,1,1,111,130,1,111,0,PD00000522
523,PRD-00523,Ain Bone Tab,23,11,1,1,280.5,330,30,9.35,0,PD00000523
524,PRD-00524,Ain Fol 120ml Syp,23,155,1,1,131.75,155,1,131.75,0,PD00000524
525,PRD-00525,Ain Fol Tab,23,10,1,1,255,300,30,8.5,0,PD00000525
526,PRD-00526,Ain Gink 120ml Syp,23,280,1,1,238,280,1,238,0,PD00000526
527,PRD-00527,Ain Q10 Tab,23,12,1,1,306,360,30,10.2,0,PD00000527
528,PRD-00528,Huvita 120ml Syp,23,145,1,1,123.25,145,1,123.25,0,PD00000528
529,PRD-00529,Huvita Tab,23,11,1,1,280.5,330,30,9.35,0,PD00000529
530,PRD-00530,Infiman Tab,23,33.33,1,1,850,1000,30,28.33333333,0,PD00000530
531,PRD-00531,Infistuff Tab,23,28.33,1,1,722.5,850,30,24.08333333,0,PD00000531
532,PRD-00532,Renex Tab,23,9,1,1,229.5,270,30,7.65,0,PD00000532
533,PRD-00533,Silipax Tab,23,30,1,1,145,300,10,14.5,0,PD00000533
534,PRD-00534,Syron Tab,23,9.67,1,1,246.5,290,30,8.216666667,0,PD00000534
